  Angles:     8.28058e+01     6.84181e+01     5.40331e+01     3.96549e+01     2.52953e+01     1.10200e+01
7.94e-06:    -5.56120e+00    -1.70455e+00    -4.90078e-01    -1.34802e-01    -2.57209e-02     3.23154e-03
1.43e-05:    -5.68968e+00    -2.10290e+00    -1.15358e+00    -1.17541e+00    -1.39082e+00    -1.50500e+00
2.57e-05:    -5.64790e+00    -2.14054e+00    -1.31590e+00    -1.47124e+00    -1.78763e+00    -1.94602e+00
4.62e-05:    -5.39089e+00    -2.11145e+00    -1.53940e+00    -1.94735e+00    -2.46053e+00    -2.70810e+00
8.32e-05:    -4.22225e+00    -1.79162e+00    -2.09645e+00    -3.38151e+00    -4.59751e+00    -5.18322e+00
1.50e-04:    -1.34341e+00    -3.46792e-01    -3.04570e+00    -7.64016e+00    -1.20607e+01    -1.45263e+01
2.69e-04:     2.53574e+00     2.55869e+00    -2.00107e+00    -9.61073e+00    -1.75191e+01    -2.25809e+01
4.84e-04:     5.28048e+00     4.74209e+00    -5.07032e-01    -8.73220e+00    -1.71687e+01    -2.26636e+01
8.71e-04:     6.73446e+00     5.92882e+00     3.10769e-01    -8.31784e+00    -1.71597e+01    -2.29621e+01
1.57e-03:     7.59274e+00     6.62345e+00     7.46872e-01    -8.21354e+00    -1.73963e+01    -2.34513e+01
2.82e-03:     8.11430e+00     7.00763e+00     9.35023e-01    -8.28360e+00    -1.77375e+01    -2.39995e+01
5.07e-03:     8.38396e+00     7.16469e+00     9.55266e-01    -8.44064e+00    -1.80878e+01    -2.45070e+01
9.12e-03:     8.48041e+00     7.17611e+00     8.74803e-01    -8.64201e+00    -1.84298e+01    -2.49737e+01
1.64e-02:     8.47735e+00     7.10675e+00     7.43340e-01    -8.85837e+00    -1.87541e+01    -2.54035e+01
2.95e-02:     8.43627e+00     7.00517e+00     5.98805e-01    -9.06117e+00    -1.90399e+01    -2.57804e+01
5.31e-02:     8.40594e+00     6.90762e+00     4.68985e-01    -9.22925e+00    -1.92708e+01    -2.60905e+01
9.55e-02:     8.41984e+00     6.83542e+00     3.68364e-01    -9.35448e+00    -1.94437e+01    -2.63325e+01
1.72e-01:     8.47172e+00     6.77361e+00     2.84188e-01    -9.44616e+00    -1.95631e+01    -2.65062e+01
3.09e-01:     8.44691e+00     6.61637e+00     1.49331e-01    -9.51970e+00    -1.95906e+01    -2.65321e+01
5.56e-01:     8.04794e+00     6.12023e+00    -1.40865e-01    -9.48258e+00    -1.92257e+01    -2.59577e+01
1.00e+00:     6.95516e+00     5.08605e+00    -4.99868e-01    -8.80741e+00    -1.74658e+01    -2.34411e+01
